Row,AnonStudentId,First Attempt,KC (Default),Incorrects,Hints,Corrects,Opportunity
3588,Stu_25,correct,,0,0,1,5
3589,Stu_25,correct,KC16,0,0,1,5
3590,Stu_25,unknown,KC5,0,0,1,5
3591,Stu_25,unknown,KC9,0,0,1,5
3592,Stu_25,hint,KC12,0,0,1,5
3593,Stu_25,correct,,0,0,1,5
3594,Stu_25,correct,,0,0,1,5
3595,Stu_25,unknown,KC8,0,0,1,5
3596,Stu_25,correct,KC16,0,0,1,5
3597,Stu_25,correct,KC3,0,0,1,5
3598,Stu_25,unknown,KC5,0,0,1,5
3599,Stu_25,correct,KC20,0,0,1,5
3600,Stu_25,unknown,KC8,0,0,1,5
3601,Stu_25,unknown,,0,0,1,5
3602,Stu_25,correct,,0,0,1,5
3603,Stu_25,hint,KC10,0,0,1,5
3604,Stu_25,correct,KC2,0,0,1,5
3605,Stu_25,correct,KC10,0,0,1,5
3606,Stu_25,unknown,KC9,0,0,1,5
3607,Stu_26,correct,KC13,0,0,1,5
3608,Stu_26,incorrect,KC9,0,0,1,5
3609,Stu_26,correct,KC4,0,0,1,5
3610,Stu_26,correct,,0,0,1,5
3611,Stu_26,unknown,KC9,0,0,1,5
3612,Stu_26,unknown,KC9,0,0,1,5
3613,Stu_26,unknown,KC8,0,0,1,5
3614,Stu_26,correct,KC12,0,0,1,5
3615,Stu_26,correct,KC7,0,0,1,5
3616,Stu_26,correct,KC6,0,0,1,5
3617,Stu_26,correct,KC19,0,0,1,5
3618,Stu_26,correct,KC2,0,0,1,5
3619,Stu_26,correct,KC1,0,0,1,5
3620,Stu_26,unknown,KC9,0,0,1,5
3621,Stu_26,correct,KC15,0,0,1,5
3622,Stu_26,incorrect,KC7,0,0,1,5
3623,Stu_26,incorrect,KC9,0,0,1,5
3624,Stu_26,unknown,KC9,0,0,1,5
3625,Stu_26,correct,KC17,0,0,1,5
3626,Stu_26,unknown,KC8,0,0,1,5
3627,Stu_26,unknown,KC9,0,0,1,5
3628,Stu_26,correct,KC6,0,0,1,5
3629,Stu_26,correct,KC12,0,0,1,5
3630,Stu_26,correct,KC1,0,0,1,5
3631,Stu_26,unknown,KC5,0,0,1,5
3632,Stu_26,unknown,KC9,0,0,1,5
3633,Stu_26,correct,,0,0,1,5
3634,Stu_26,correct,KC13,0,0,1,5
3635,Stu_26,incorrect,KC20,0,0,1,5
3636,Stu_26,correct,KC10,0,0,1,5
3637,Stu_26,correct,KC7,0,0,1,5
3638,Stu_26,correct,KC12,0,0,1,5
3639,Stu_26,unknown,KC4,0,0,1,5
3640,Stu_26,unknown,KC9,0,0,1,5
3641,Stu_26,unknown,KC8,0,0,1,5
3642,Stu_26,correct,,0,0,1,5
3643,Stu_26,incorrect,KC1,0,0,1,5
3644,Stu_26,unknown,KC4,0,0,1,5
3645,Stu_26,unknown,,0,0,1,5
3646,Stu_26,incorrect,KC15,0,0,1,5
3647,Stu_26,unknown,KC8,0,0,1,5
3648,Stu_26,correct,KC3,0,0,1,5
3649,Stu_26,correct,KC9,0,0,1,5
3650,Stu_26,correct,,0,0,1,5
3651,Stu_26,unknown,KC5,0,0,1,5
3652,Stu_26,unknown,,0,0,1,5
3653,Stu_26,incorrect,KC19,0,0,1,5
3654,Stu_26,unknown,KC8,0,0,1,5
3655,Stu_26,correct,KC9,0,0,1,5
3656,Stu_26,correct,KC13,0,0,1,5
3657,Stu_26,correct,,0,0,1,5
3658,Stu_26,incorrect,KC6,0,0,1,5
3659,Stu_26,unknown,KC9,0,0,1,5
3660,Stu_26,correct,KC14,0,0,1,5
3661,Stu_26,correct,KC11,0,0,1,5
3662,Stu_26,incorrect,KC20,0,0,1,5
3663,Stu_26,unknown,KC8,0,0,1,5
3664,Stu_26,correct,,0,0,1,5
3665,Stu_26,correct,,0,0,1,5
3666,Stu_26,incorrect,KC17,0,0,1,5
3667,Stu_26,correct,,0,0,1,5
3668,Stu_26,correct,KC11,0,0,1,5
3669,Stu_26,correct,KC11,0,0,1,5
3670,Stu_26,correct,KC17,0,0,1,5
3671,Stu_26,correct,,0,0,1,5
3672,Stu_26,unknown,KC9,0,0,1,5
3673,Stu_26,correct,,0,0,1,5
3674,Stu_26,correct,,0,0,1,5
3675,Stu_26,unknown,KC4,0,0,1,5
3676,Stu_26,unknown,KC4,0,0,1,5
3677,Stu_26,correct,KC14,0,0,1,5
3678,Stu_26,correct,,0,0,1,5
3679,Stu_26,hint,KC6,0,0,1,5
3680,Stu_26,correct,KC17,0,0,1,5
3681,Stu_26,unknown,KC9,0,0,1,5
3682,Stu_26,correct,,0,0,1,5
3683,Stu_26,unknown,KC9,0,0,1,5
3684,Stu_26,unknown,KC9,0,0,1,5
3685,Stu_26,correct,KC3,0,0,1,5
3686,Stu_26,correct,,0,0,1,5
3687,Stu_26,unknown,KC5,0,0,1,5
3688,Stu_26,correct,,0,0,1,5
3689,Stu_26,unknown,KC4,0,0,1,5
3690,Stu_26,incorrect,KC13,0,0,1,5
3691,Stu_26,correct,KC4,0,0,1,5
3692,Stu_26,correct,KC7,0,0,1,5
3693,Stu_26,correct,,0,0,1,5
3694,Stu_26,correct,KC17,0,0,1,5
3695,Stu_26,correct,KC8,0,0,1,5
3696,Stu_26,unknown,KC5,0,0,1,5
3697,Stu_26,correct,KC18,0,0,1,5
3698,Stu_26,correct,KC7,0,0,1,5
3699,Stu_26,unknown,KC4,0,0,1,5
3700,Stu_26,correct,KC3,0,0,1,5
3701,Stu_26,correct,KC19,0,0,1,5
3702,Stu_26,correct,KC18,0,0,1,5
3703,Stu_26,hint,KC15,0,0,1,5
3704,Stu_26,correct,KC6,0,0,1,5
3705,Stu_26,correct,,0,0,1,5
3706,Stu_26,correct,KC16,0,0,1,5
3707,Stu_26,correct,KC16,0,0,1,5
3708,Stu_26,incorrect,KC19,0,0,1,5
3709,Stu_26,incorrect,KC2,0,0,1,5
3710,Stu_26,correct,KC17,0,0,1,5
3711,Stu_26,unknown,KC9,0,0,1,5
3712,Stu_26,correct,,0,0,1,5
3713,Stu_26,incorrect,KC14,0,0,1,5
3714,Stu_26,unknown,KC4,0,0,1,5
3715,Stu_26,unknown,,0,0,1,5
3716,Stu_26,incorrect,KC4,0,0,1,5
3717,Stu_26,correct,KC6,0,0,1,5
3718,Stu_26,correct,KC4,0,0,1,5
3719,Stu_26,unknown,KC9,0,0,1,5
3720,Stu_26,correct,,0,0,1,5
3721,Stu_26,unknown,KC4,0,0,1,5
3722,Stu_26,correct,KC20,0,0,1,5
3723,Stu_26,correct,,0,0,1,5
3724,Stu_26,incorrect,KC20,0,0,1,5
3725,Stu_26,correct,KC13,0,0,1,5
3726,Stu_26,incorrect,KC5,0,0,1,5
3727,Stu_26,correct,KC12,0,0,1,5
3728,Stu_26,correct,KC17,0,0,1,5
3729,Stu_26,unknown,KC8,0,0,1,5
3730,Stu_26,correct,,0,0,1,5
3731,Stu_26,correct,KC11,0,0,1,5
3732,Stu_26,correct,KC11,0,0,1,5
3733,Stu_26,correct,KC1,0,0,1,5
3734,Stu_26,unknown,KC9,0,0,1,5
3735,Stu_26,unknown,KC5,0,0,1,5
3736,Stu_26,incorrect,KC17,0,0,1,5
3737,Stu_26,unknown,KC4,0,0,1,5
3738,Stu_26,correct,KC3,0,0,1,5
3739,Stu_26,correct,KC1,0,0,1,5
3740,Stu_26,correct,KC1,0,0,1,5
3741,Stu_26,correct,KC10,0,0,1,5
3742,Stu_26,correct,KC10,0,0,1,5
3743,Stu_26,unknown,KC9,0,0,1,5
3744,Stu_26,incorrect,KC16,0,0,1,5
3745,Stu_26,correct,,0,0,1,5
3746,Stu_26,correct,,0,0,1,5
3747,Stu_26,correct,KC19,0,0,1,5
3748,Stu_26,incorrect,KC12,0,0,1,5
3749,Stu_26,correct,KC20,0,0,1,5
3750,Stu_26,unknown,KC4,0,0,1,5
3751,Stu_26,correct,KC11,0,0,1,5
3752,Stu_26,correct,KC19,0,0,1,5
3753,Stu_26,correct,KC2,0,0,1,5
3754,Stu_26,incorrect,KC20,0,0,1,5
3755,Stu_26,incorrect,KC16,0,0,1,5
3756,Stu_26,unknown,KC9,0,0,1,5
3757,Stu_26,correct,KC20,0,0,1,5
3758,Stu_26,correct,KC10,0,0,1,5
3759,Stu_26,unknown,KC9,0,0,1,5
3760,Stu_26,correct,KC10,0,0,1,5
3761,Stu_26,correct,KC14,0,0,1,5
3762,Stu_26,correct,,0,0,1,5
3763,Stu_26,correct,KC1,0,0,1,5
3764,Stu_26,correct,KC15,0,0,1,5
3765,Stu_26,correct,KC1,0,0,1,5
3766,Stu_26,correct,KC11,0,0,1,5
3767,Stu_26,unknown,,0,0,1,5
3768,Stu_26,correct,KC13,0,0,1,5
3769,Stu_26,unknown,KC5,0,0,1,5
3770,Stu_26,incorrect,KC17,0,0,1,5
3771,Stu_26,hint,KC7,0,0,1,5
3772,Stu_26,correct,,0,0,1,5
3773,Stu_26,correct,KC12,0,0,1,5
3774,Stu_26,unknown,KC5,0,0,1,5
3775,Stu_26,unknown,KC9,0,0,1,5
3776,Stu_26,correct,,0,0,1,5
3777,Stu_26,correct,,0,0,1,5
3778,Stu_26,unknown,KC4,0,0,1,5
3779,Stu_26,unknown,KC9,0,0,1,5
3780,Stu_26,unknown,KC5,0,0,1,5
3781,Stu_26,unknown,KC8,0,0,1,5
3782,Stu_26,correct,KC16,0,0,1,5
3783,Stu_26,unknown,KC4,0,0,1,5
3784,Stu_26,correct,KC16,0,0,1,5
3785,Stu_26,correct,,0,0,1,5
3786,Stu_26,hint,KC7,0,0,1,5
3787,Stu_26,unknown,KC9,0,0,1,5
3788,Stu_26,correct,,0,0,1,5
3789,Stu_26,correct,,0,0,1,5
3790,Stu_26,correct,,0,0,1,5
3791,Stu_26,correct,,0,0,1,5
3792,Stu_26,correct,KC12,0,0,1,5
3793,Stu_26,unknown,KC4,0,0,1,5
3794,Stu_26,unknown,KC4,0,0,1,5
3795,Stu_26,incorrect,KC9,0,0,1,5
3796,Stu_26,correct,KC20,0,0,1,5
3797,Stu_26,correct,KC16,0,0,1,5
3798,Stu_26,correct,KC12,0,0,1,5
3799,Stu_26,correct,KC13,0,0,1,5
3800,Stu_26,unknown,KC9,0,0,1,5
3801,Stu_26,correct,KC10,0,0,1,5
3802,Stu_26,correct,KC7,0,0,1,5
3803,Stu_26,unknown,KC5,0,0,1,5
3804,Stu_26,incorrect,KC10,0,0,1,5
3805,Stu_26,hint,KC15,0,0,1,5
3806,Stu_26,correct,,0,0,1,5
3807,Stu_27,correct,KC12,0,0,1,5
3808,Stu_27,correct,,0,0,1,5
3809,Stu_27,correct,KC13,0,0,1,5
3810,Stu_27,correct,KC17,0,0,1,5
3811,Stu_27,correct,KC17,0,0,1,5
3812,Stu_27,incorrect,KC16,0,0,1,5
3813,Stu_27,correct,,0,0,1,5
3814,Stu_27,hint,KC10,0,0,1,5
3815,Stu_27,incorrect,KC9,0,0,1,5
3816,Stu_27,unknown,KC8,0,0,1,5
3817,Stu_27,correct,,0,0,1,5
3818,Stu_27,correct,KC8,0,0,1,5
3819,Stu_27,unknown,KC5,0,0,1,5
3820,Stu_27,unknown,KC4,0,0,1,5
3821,Stu_27,unknown,KC4,0,0,1,5
3822,Stu_27,correct,,0,0,1,5
3823,Stu_27,correct,KC14,0,0,1,5
3824,Stu_27,correct,,0,0,1,5
3825,Stu_27,correct,,0,0,1,5
3826,Stu_27,,,0,0,1,5
3827,Stu_27,incorrect,KC14,0,0,1,4
3828,Stu_27,correct,,0,0,1,4
3829,Stu_27,incorrect,KC20,0,0,1,4
3830,Stu_27,incorrect,KC7,0,0,1,4
3831,Stu_27,correct,KC20,0,0,1,4
3832,Stu_27,correct,,0,0,1,4
3833,Stu_27,unknown,KC5,0,0,1,4
3834,Stu_27,unknown,KC9,0,0,1,4
3835,Stu_27,incorrect,KC13,0,0,1,4
3836,Stu_27,correct,KC17,0,0,1,4
3837,Stu_27,correct,,0,0,1,4
3838,Stu_27,correct,KC10,0,0,1,4
3839,Stu_27,correct,,0,0,1,4
3840,Stu_27,correct,KC14,0,0,1,4
3841,Stu_27,correct,KC1,0,0,1,4
3842,Stu_27,incorrect,KC20,0,0,1,4
3843,Stu_27,correct,,0,0,1,4
3844,Stu_27,unknown,KC9,0,0,1,4
3845,Stu_27,incorrect,KC13,0,0,1,4
3846,Stu_27,correct,KC4,0,0,1,4
3847,Stu_27,correct,KC18,0,0,1,4
3848,Stu_27,unknown,KC4,0,0,1,4
3849,Stu_27,unknown,KC9,0,0,1,4
3850,Stu_27,correct,KC14,0,0,1,4
3851,Stu_27,incorrect,KC19,0,0,1,4
3852,Stu_27,unknown,KC5,0,0,1,4
3853,Stu_27,correct,,0,0,1,4
3854,Stu_27,unknown,KC4,0,0,1,4
3855,Stu_27,unknown,KC4,0,0,1,4
3856,Stu_27,correct,,0,0,1,4
3857,Stu_27,correct,KC8,0,0,1,4
3858,Stu_27,correct,KC3,0,0,1,4
3859,Stu_27,correct,KC16,0,0,1,4
3860,Stu_27,unknown,KC5,0,0,1,4
3861,Stu_27,correct,,0,0,1,4
3862,Stu_27,correct,KC13,0,0,1,4
3863,Stu_27,unknown,KC9,0,0,1,4
3864,Stu_27,correct,KC16,0,0,1,4
3865,Stu_27,incorrect,KC20,0,0,1,4
3866,Stu_27,correct,KC10,0,0,1,4
3867,Stu_27,unknown,KC8,0,0,1,4
3868,Stu_27,correct,,0,0,1,4
3869,Stu_27,incorrect,KC18,0,0,1,4
3870,Stu_27,hint,KC16,0,0,1,4
3871,Stu_27,incorrect,KC20,0,0,1,4
3872,Stu_27,correct,KC5,0,0,1,4
3873,Stu_27,unknown,KC5,0,0,1,4
3874,Stu_27,correct,KC14,0,0,1,4
3875,Stu_27,incorrect,KC18,0,0,1,4
3876,Stu_27,correct,KC7,0,0,1,4
3877,Stu_27,correct,,0,0,1,4
3878,Stu_27,correct,KC1,0,0,1,4
3879,Stu_27,incorrect,KC16,0,0,1,4
3880,Stu_27,correct,KC13,0,0,1,4
3881,Stu_27,correct,KC20,0,0,1,4
3882,Stu_27,unknown,KC4,0,0,1,4
3883,Stu_27,correct,KC11,0,0,1,4
3884,Stu_27,correct,,0,0,1,4
3885,Stu_27,correct,,0,0,1,4
3886,Stu_27,unknown,KC9,0,0,1,4
3887,Stu_27,unknown,,0,0,1,4
3888,Stu_27,unknown,KC5,0,0,1,4
3889,Stu_27,unknown,KC9,0,0,1,4
3890,Stu_27,correct,,0,0,1,4
3891,Stu_27,incorrect,KC12,0,0,1,4
3892,Stu_27,correct,KC16,0,0,1,4
3893,Stu_27,incorrect,KC5,0,0,1,4
3894,Stu_27,correct,,0,0,1,4
3895,Stu_27,correct,KC20,0,0,1,4
3896,Stu_27,unknown,KC9,0,0,1,4
3897,Stu_27,correct,,0,0,1,4
3898,Stu_27,unknown,KC8,0,0,1,4
3899,Stu_27,correct,,0,0,1,4
3900,Stu_27,correct,,0,0,1,4
3901,Stu_27,unknown,KC5,0,0,1,4
3902,Stu_27,hint,KC15,0,0,1,4
3903,Stu_27,correct,,0,0,1,4
3904,Stu_27,correct,,0,0,1,4
3905,Stu_27,correct,KC10,0,0,1,4
3906,Stu_27,correct,KC20,0,0,1,4
3907,Stu_27,correct,,0,0,1,4
3908,Stu_27,unknown,KC5,0,0,1,4
3909,Stu_27,unknown,KC4,0,0,1,4
3910,Stu_27,incorrect,KC9,0,0,1,4
3911,Stu_27,unknown,KC9,0,0,1,4
3912,Stu_27,unknown,KC4,0,0,1,4
3913,Stu_27,unknown,KC8,0,0,1,4
3914,Stu_27,unknown,KC9,0,0,1,4
3915,Stu_27,incorrect,KC20,0,0,1,4
3916,Stu_27,unknown,KC9,0,0,1,4
3917,Stu_27,correct,,0,0,1,4
3918,Stu_27,unknown,,0,0,1,4
3919,Stu_27,correct,KC1,0,0,1,4
3920,Stu_27,correct,KC6,0,0,1,4
3921,Stu_27,correct,KC17,0,0,1,4
3922,Stu_27,correct,KC17,0,0,1,4
3923,Stu_27,incorrect,KC19,0,0,1,4
3924,Stu_27,correct,KC14,0,0,1,4
3925,Stu_27,unknown,KC4,0,0,1,4
3926,Stu_27,correct,,0,0,1,4
3927,Stu_27,unknown,KC5,0,0,1,4
3928,Stu_27,unknown,KC4,0,0,1,4
3929,Stu_27,correct,KC1,0,0,1,4
3930,Stu_27,correct,,0,0,1,4
3931,Stu_27,correct,KC16,0,0,1,4
3932,Stu_27,correct,KC16,0,0,1,4
3933,Stu_27,unknown,KC9,0,0,1,4
3934,Stu_27,incorrect,KC5,0,0,1,4
3935,Stu_27,correct,,0,0,1,4
3936,Stu_27,correct,KC1,0,0,1,4
3937,Stu_27,correct,KC3,0,0,1,4
3938,Stu_27,incorrect,KC7,0,0,1,4
3939,Stu_27,correct,,0,0,1,4
3940,Stu_27,correct,KC2,0,0,1,4
3941,Stu_27,correct,KC5,0,0,1,4
3942,Stu_27,unknown,KC8,0,0,1,4
3943,Stu_27,correct,KC3,0,0,1,4
3944,Stu_27,incorrect,KC13,0,0,1,4
3945,Stu_27,correct,,0,0,1,4
3946,Stu_27,correct,,0,0,1,4
3947,Stu_27,unknown,,0,0,1,4
3948,Stu_27,correct,KC3,0,0,1,4
3949,Stu_27,correct,KC16,0,0,1,4
3950,Stu_27,correct,KC8,0,0,1,4
3951,Stu_27,correct,KC6,0,0,1,4
3952,Stu_27,correct,KC19,0,0,1,4
3953,Stu_27,correct,KC11,0,0,1,4
3954,Stu_27,correct,,0,0,1,4
3955,Stu_27,incorrect,KC16,0,0,1,4
3956,Stu_27,correct,KC20,0,0,1,4
3957,Stu_27,correct,KC1,0,0,1,4
3958,Stu_27,correct,,0,0,1,4
3959,Stu_27,correct,KC16,0,0,1,4
3960,Stu_27,correct,KC10,0,0,1,4
3961,Stu_27,correct,KC3,0,0,1,4
3962,Stu_27,correct,,0,0,1,4
3963,Stu_27,unknown,KC4,0,0,1,4
3964,Stu_27,unknown,KC4,0,0,1,4
3965,Stu_27,correct,KC1,0,0,1,4
3966,Stu_27,correct,KC10,0,0,1,4
3967,Stu_27,correct,KC8,0,0,1,4
3968,Stu_27,correct,KC13,0,0,1,4
3969,Stu_27,incorrect,KC13,0,0,1,4
3970,Stu_27,correct,KC3,0,0,1,4
3971,Stu_27,correct,KC14,0,0,1,4
3972,Stu_27,hint,KC11,0,0,1,4
3973,Stu_27,correct,,0,0,1,4
3974,Stu_27,unknown,KC9,0,0,1,4
3975,Stu_27,unknown,KC4,0,0,1,4
3976,Stu_27,correct,KC10,0,0,1,4
3977,Stu_27,correct,KC10,0,0,1,4
3978,Stu_27,incorrect,KC17,0,0,1,4
3979,Stu_27,unknown,,0,0,1,4
3980,Stu_27,unknown,KC9,0,0,1,4
3981,Stu_27,incorrect,KC7,0,0,1,4
3982,Stu_27,correct,,0,0,1,4
3983,Stu_27,unknown,,0,0,1,4
3984,Stu_27,incorrect,KC18,0,0,1,4
3985,Stu_27,correct,,0,0,1,4
3986,Stu_27,correct,,0,0,1,4
3987,Stu_27,unknown,KC5,0,0,1,4
3988,Stu_27,correct,,0,0,1,4
3989,Stu_27,correct,KC3,0,0,1,4
3990,Stu_27,incorrect,KC16,0,0,1,4
3991,Stu_27,unknown,KC8,0,0,1,4
3992,Stu_27,correct,KC16,0,0,1,4
3993,Stu_27,incorrect,KC5,0,0,1,4
3994,Stu_27,unknown,KC5,0,0,1,4
3995,Stu_27,correct,KC1,0,0,1,4
3996,Stu_27,correct,,0,0,1,4
3997,Stu_27,incorrect,KC12,0,0,1,4
3998,Stu_27,correct,,0,0,1,4
3999,Stu_27,correct,KC4,0,0,1,4
4000,Stu_27,correct,KC3,0,0,1,4
4001,Stu_27,correct,,0,0,1,4
4002,Stu_27,unknown,KC9,0,0,1,4
4003,Stu_27,unknown,KC4,0,0,1,4
4004,Stu_27,unknown,KC5,0,0,1,4
4005,Stu_27,unknown,KC9,0,0,1,4
4006,Stu_27,unknown,KC5,0,0,1,4
4007,Stu_27,correct,,0,0,1,4
4008,Stu_27,unknown,KC9,0,0,1,4
4009,Stu_27,correct,,0,0,1,4
4010,Stu_27,unknown,KC9,0,0,1,4
4011,Stu_27,correct,,0,0,1,4
4012,Stu_28,correct,KC6,0,0,1,4
4013,Stu_28,correct,KC10,0,0,1,4
4014,Stu_28,unknown,KC9,0,0,1,4
4015,Stu_28,unknown,KC5,0,0,1,4
4016,Stu_28,correct,KC2,0,0,1,4
4017,Stu_28,unknown,KC9,0,0,1,4
4018,Stu_28,correct,,0,0,1,4
4019,Stu_28,unknown,KC8,0,0,1,4
4020,Stu_28,unknown,KC9,0,0,1,4
4021,Stu_28,correct,KC1,0,0,1,4
4022,Stu_28,correct,KC17,0,0,1,4
4023,Stu_28,unknown,KC9,0,0,1,4
4024,Stu_28,unknown,KC9,0,0,1,4
4025,Stu_28,correct,KC12,0,0,1,4
4026,Stu_28,correct,KC20,0,0,1,4
4027,Stu_28,unknown,KC9,0,0,1,4
4028,Stu_28,correct,,0,0,1,4
4029,Stu_28,correct,KC13,0,0,1,4
4030,Stu_28,incorrect,KC2,0,0,1,4
4031,Stu_28,correct,KC11,0,0,1,4
4032,Stu_28,correct,KC7,0,0,1,4
4033,Stu_28,correct,,0,0,1,4
4034,Stu_28,correct,KC18,0,0,1,4
4035,Stu_28,unknown,KC8,0,0,1,4
4036,Stu_28,unknown,KC5,0,0,1,4
4037,Stu_28,correct,KC2,0,0,1,4
4038,Stu_28,correct,KC3,0,0,1,4
4039,Stu_28,correct,,0,0,1,4
4040,Stu_28,incorrect,KC18,0,0,1,4
4041,Stu_28,incorrect,KC4,0,0,1,4
4042,Stu_28,correct,KC2,0,0,1,4
4043,Stu_28,unknown,KC5,0,0,1,4
4044,Stu_28,correct,KC9,0,0,1,4
4045,Stu_28,correct,,0,0,1,4
4046,Stu_28,correct,,0,0,1,4
4047,Stu_28,incorrect,KC2,0,0,1,4
4048,Stu_28,correct,KC14,0,0,1,4
4049,Stu_28,correct,KC7,0,0,1,4
4050,Stu_28,incorrect,KC10,0,0,1,4
4051,Stu_28,unknown,KC5,0,0,1,4
4052,Stu_28,incorrect,KC2,0,0,1,4
4053,Stu_28,unknown,KC5,0,0,1,4
4054,Stu_28,correct,,0,0,1,4
4055,Stu_28,unknown,KC8,0,0,1,4
4056,Stu_28,correct,KC11,0,0,1,4
4057,Stu_28,correct,,0,0,1,4
4058,Stu_28,correct,KC10,0,0,1,4
4059,Stu_28,correct,,0,0,1,4
4060,Stu_28,correct,KC17,0,0,1,4
4061,Stu_28,correct,,0,0,1,4
4062,Stu_28,unknown,KC8,0,0,1,4
4063,Stu_28,correct,KC6,0,0,1,4
4064,Stu_28,unknown,KC4,0,0,1,4
4065,Stu_28,hint,KC11,0,0,1,4
4066,Stu_28,incorrect,KC15,0,0,1,4
4067,Stu_28,correct,,0,0,1,4
4068,Stu_28,unknown,KC9,0,0,1,4
4069,Stu_28,correct,KC11,0,0,1,4
4070,Stu_28,correct,KC20,0,0,1,4
4071,Stu_28,correct,KC13,0,0,1,4
4072,Stu_28,correct,KC3,0,0,1,4
4073,Stu_28,unknown,KC9,0,0,1,4
4074,Stu_28,correct,,0,0,1,4
4075,Stu_28,correct,KC1,0,0,1,4
4076,Stu_28,correct,KC3,0,0,1,4
4077,Stu_28,correct,,0,0,1,4
4078,Stu_28,unknown,KC5,0,0,1,4
4079,Stu_28,unknown,KC4,0,0,1,4
4080,Stu_28,correct,,0,0,1,4
4081,Stu_28,incorrect,KC2,0,0,1,4
4082,Stu_28,unknown,KC9,0,0,1,4
4083,Stu_28,correct,KC17,0,0,1,4
4084,Stu_28,unknown,KC9,0,0,1,4
4085,Stu_28,unknown,KC5,0,0,1,4
4086,Stu_28,correct,KC11,0,0,1,4
4087,Stu_28,correct,,0,0,1,4
4088,Stu_28,incorrect,KC7,0,0,1,4
4089,Stu_28,correct,KC18,0,0,1,4
4090,Stu_28,correct,KC20,0,0,1,4
4091,Stu_28,correct,KC16,0,0,1,4
4092,Stu_28,unknown,,0,0,1,4
4093,Stu_28,correct,KC8,0,0,1,4
4094,Stu_28,unknown,KC9,0,0,1,4
4095,Stu_28,correct,KC17,0,0,1,4
4096,Stu_28,correct,,0,0,1,4
4097,Stu_28,unknown,KC4,0,0,1,4
4098,Stu_28,unknown,KC5,0,0,1,4
4099,Stu_28,correct,,0,0,1,4
4100,Stu_28,correct,KC17,0,0,1,4
4101,Stu_28,unknown,KC9,0,0,1,4
4102,Stu_28,correct,KC6,0,0,1,4
4103,Stu_28,unknown,KC4,0,0,1,4
4104,Stu_28,unknown,KC8,0,0,1,4
4105,Stu_28,correct,KC16,0,0,1,4
4106,Stu_28,correct,,0,0,1,4
4107,Stu_28,correct,,0,0,1,4
4108,Stu_28,unknown,KC5,0,0,1,4
4109,Stu_28,correct,KC7,0,0,1,4
4110,Stu_28,correct,,0,0,1,4
4111,Stu_28,correct,,0,0,1,4
4112,Stu_28,correct,KC17,0,0,1,4
4113,Stu_28,unknown,KC8,0,0,1,4
4114,Stu_28,hint,KC10,0,0,1,4
4115,Stu_28,correct,,0,0,1,4
4116,Stu_28,correct,KC11,0,0,1,4
4117,Stu_28,unknown,KC9,0,0,1,4
4118,Stu_28,unknown,KC4,0,0,1,4
4119,Stu_28,correct,KC11,0,0,1,4
4120,Stu_28,incorrect,KC12,0,0,1,4
4121,Stu_28,unknown,KC4,0,0,1,4
4122,Stu_28,unknown,,0,0,1,4
4123,Stu_28,correct,,0,0,1,4
4124,Stu_28,correct,KC10,0,0,1,4
4125,Stu_28,hint,KC16,0,0,1,4
4126,Stu_28,correct,KC1,0,0,1,4
4127,Stu_28,correct,KC14,0,0,1,4
4128,Stu_28,correct,,0,0,1,4
4129,Stu_28,correct,,0,0,1,4
4130,Stu_28,unknown,KC4,0,0,1,4
4131,Stu_28,correct,,0,0,1,4
4132,Stu_28,correct,KC19,0,0,1,4
4133,Stu_28,unknown,KC5,0,0,1,4
4134,Stu_28,unknown,KC5,0,0,1,4
4135,Stu_28,unknown,KC5,0,0,1,4
4136,Stu_28,unknown,KC5,0,0,1,4
4137,Stu_28,correct,KC11,0,0,1,4
4138,Stu_28,correct,KC15,0,0,1,4
4139,Stu_28,unknown,KC9,0,0,1,4
4140,Stu_28,correct,KC17,0,0,1,4
4141,Stu_28,correct,KC11,0,0,1,4
4142,Stu_28,unknown,KC4,0,0,1,4
4143,Stu_28,unknown,KC8,0,0,1,4
4144,Stu_28,correct,KC17,0,0,1,4
4145,Stu_28,correct,KC18,0,0,1,4
4146,Stu_28,unknown,KC5,0,0,1,4
4147,Stu_28,unknown,KC9,0,0,1,4
4148,Stu_28,correct,KC16,0,0,1,4
4149,Stu_28,correct,KC16,0,0,1,4
4150,Stu_28,unknown,KC5,0,0,1,4
4151,Stu_28,correct,KC18,0,0,1,4
4152,Stu_28,correct,KC3,0,0,1,4
4153,Stu_28,unknown,KC5,0,0,1,4
4154,Stu_28,unknown,KC9,0,0,1,4
4155,Stu_28,unknown,KC9,0,0,1,4
4156,Stu_28,incorrect,KC20,0,0,1,4
4157,Stu_28,unknown,KC9,0,0,1,4
4158,Stu_28,correct,KC11,0,0,1,4
4159,Stu_28,unknown,KC5,0,0,1,4
4160,Stu_28,unknown,KC5,0,0,1,4
4161,Stu_28,incorrect,KC6,0,0,1,4
4162,Stu_28,correct,KC17,0,0,1,4
4163,Stu_28,correct,,0,0,1,4
4164,Stu_28,correct,KC2,0,0,1,4
4165,Stu_28,incorrect,KC3,0,0,1,4
4166,Stu_28,correct,KC2,0,0,1,4
4167,Stu_28,correct,KC11,0,0,1,4
4168,Stu_28,correct,KC2,0,0,1,4
4169,Stu_28,correct,KC8,0,0,1,4
4170,Stu_28,correct,,0,0,1,4
4171,Stu_28,correct,,0,0,1,4
